Bellinzona,ab,—,—,—,41,11,—
Castione-Arbedo,an,—,—,—,47,17,—
Castione-Arbedo,ab,—,—,—,11,41,—
Bellinzona,an,—,—,—,17,47,—
Bellinzona,ab,—,16,46,19,49,—
Giubiasco,an,—,20,50,23,53,—
Giubiasco,ab,—,21,51,23,53,—
S. Antonino,an,—,23,53,25,55,—
S. Antonino,ab,—,23,53,25,55,—
Cadenazzo,an,—,27,57,29,59,—
Cadenazzo,ab,—,28,58,29,59,—
Riazzino,an,—,32,2,33,3,—
Riazzino,ab,—,32,2,33,3,—
Gordola,an,—,34,4,35,5,—
Gordola,ab,—,34,4,35,5,—
Tenero,an,—,37,7,38,8,—
Tenero,ab,—,37,7,38,8,—
Minusio,an,—,40,10,41,11,—
Minusio,ab,—,40,10,41,11,—
Locarno,an,—,43,13,45,15,—
S 20,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Locarno,ab,—,—,1,—,—,—
Minusio,an,—,—,3,—,—,—
Minusio,ab,—,—,3,—,—,—
Tenero,an,—,—,7,—,—,—
Tenero,ab,—,—,7,—,—,—
Gordola,an,—,—,9,—,—,—
Gordola,ab,—,—,9,—,—,—
Riazzino,an,—,—,11,—,—,—
Riazzino,ab,—,—,11,—,—,—
Cadenazzo,an,—,—,16,—,—,—
Cadenazzo,ab,—,—,16,—,—,—
S. Antonino,an,—,—,18,—,—,—
S. Antonino,ab,—,—,18,—,—,—
Giubiasco,an,—,—,21,—,—,—
Giubiasco,ab,—,—,22,—,—,—
Bellinzona,an,—,—,26,—,—,—
Bellinzona,ab,—,—,27,—,—,—
Castione-Arbedo,an,—,—,32,—,—,—
Castione-Arbedo,ab,—,—,26,—,—,—
Bellinzona,an,—,—,30,—,—,—
Bellinzona,ab,—,—,31,—,—,—
Giubiasco,an,—,—,35,—,—,—
Giubiasco,ab,—,—,36,—,—,—
S. Antonino,an,—,—,38,—,—,—
S. Antonino,ab,—,—,38,—,—,—
Cadenazzo,an,—,—,42,—,—,—
Cadenazzo,ab,—,—,43,—,—,—
Riazzino,an,—,—,47,—,—,—
Riazzino,ab,—,—,47,—,—,—
Gordola,an,—,—,49,—,—,—
Gordola,ab,—,—,49,—,—,—
Tenero,an,—,—,52,—,—,—
Tenero,ab,—,—,52,—,—,—
Minusio,an,—,—,55,—,—,—
Minusio,ab,—,—,55,—,—,—
Locarno,an,—,—,58,—,—,—
S 90,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Castione-Arbedo,ab,—,35,15,—,—,—
Bellinzona,an,—,39,19,—,—,—
Bellinzona,ab,—,47,20,—,—,—
Giubiasco,an,—,52,24,—,—,—
Giubiasco,ab,—,54,24,24,54,—
Rivera-Bironico,an,—,4,34,34,4,—
Rivera-Bironico,ab,—,4,35,34,4,—
Mezzovico,an,—,8,38,38,8,—
Mezzovico,ab,—,8,38,38,8,—
Taverne-Torricella,an,—,13,43,43,13,—
Taverne-Torricella,ab,—,13,43,43,13,—
Lamone-Cadempino,an,—,16,46,46,16,—
Lamone-Cadempino,ab,—,16,46,46,16,—
Lugano,an,—,21,51,51,21,—
Lugano,ab,—,—,52,52,—,—
Paradiso,an,—,—,54,54,—,—
Paradiso,ab,—,—,54,54,—,—
Melide,an,—,—,59,59,—,—
Melide,ab,—,—,59,59,—,—
Maroggia-Melano,an,—,—,3,3,—,—
Maroggia-Melano,ab,—,—,3,3,—,—
Capolago-Riva S. Vitale,an,—,—,7,7,—,—
Capolago-Riva S. Vitale,ab,—,—,7,7,—,—
Mendrisio S. Martino,an,—,—,10,10,—,—
Mendrisio S. Martino,ab,—,—,11,10,—,—
Mendrisio,an,—,—,14,13,—,—
Mendrisio,ab,—,—,33,—,—,—
Stabio,an,—,—,36,—,—,—
Stabio,ab,—,—,23,—,—,—
Mendrisio,an,—,—,27,—,—,—
Mendrisio,ab,—,—,46,46,—,—
Mendrisio S. Martino,an,—,—,48,48,—,—
Mendrisio S. Martino,ab,—,—,48,48,—,—
Capolago-Riva S. Vitale,an,—,—,51,51,—,—
Capolago-Riva S. Vitale,ab,—,—,51,51,—,—
Maroggia-Melano,an,—,—,54,54,—,—
Maroggia-Melano,ab,—,—,54,54,—,—
Melide,an,—,—,58,58,—,—
Melide,ab,—,—,58,58,—,—
Paradiso,an,—,—,3,3,—,—
Paradiso,ab,—,—,3,3,—,—
Lugano,an,—,—,7,7,—,—
Lugano,ab,—,38,8,8,38,—
Lamone-Cadempino,an,—,42,12,12,42,—
Lamone-Cadempino,ab,—,42,12,12,42,—
Taverne-Torricella,an,—,45,15,15,45,—
Taverne-Torricella,ab,—,45,15,15,45,—
Mezzovico,an,—,49,19,19,49,—
Mezzovico,ab,—,49,20,19,49,—
Rivera-Bironico,an,—,54,24,23,53,—
Rivera-Bironico,ab,—,54,24,23,53,—
Giubiasco,an,—,4,34,34,4,—
Giubiasco,ab,—,9,34,—,—,—
Bellinzona,an,—,14,39,—,—,—
Bellinzona,ab,—,21,41,—,—,—
Castione-Arbedo,an,—,25,48,—,—,—
S 40,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Stabio,ab,—,—,53,53,—,—
Mendrisio,an,—,—,57,57,—,—
Mendrisio,ab,—,—,2,2,—,—
Balerna,an,—,—,6,6,—,—
Balerna,ab,—,—,6,6,—,—
Chiasso,an,—,—,9,12,—,—
Chiasso,ab,—,—,50,50,—,—
Balerna,an,—,—,53,53,—,—
Balerna,ab,—,—,53,53,—,—
Mendrisio,an,—,—,58,58,—,—
Mendrisio,ab,—,—,3,3,—,—
Stabio,an,—,—,6,6,—,—
S 10,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Biasca,ab,—,34,55,55,25,25
Castione-Arbedo,an,—,43,4,5,35,35
Castione-Arbedo,ab,—,43,4,5,35,35
Bellinzona,an,—,48,8,9,39,39
Bellinzona,ab,—,49,16,16,46,46
Giubiasco,an,—,53,20,20,50,50
Giubiasco,ab,—,54,22,23,53,53
Lugano,an,—,5,35,35,5,5
Lugano,ab,—,6,36,36,6,6
Paradiso,an,—,9,39,39,9,9
Paradiso,ab,—,9,39,39,9,9
Melide,an,—,13,43,43,13,13
Melide,ab,—,13,43,43,13,13
Maroggia-Melano,an,—,18,48,48,18,18
Maroggia-Melano,ab,—,18,48,48,18,18
Capolago-Riva S. Vitale,an,—,21,51,51,21,21
Capolago-Riva S. Vitale,ab,—,21,51,51,21,21
Mendrisio S. Martino,an,—,24,54,54,24,24
Mendrisio S. Martino,ab,—,24,54,54,24,24
Mendrisio,an,—,27,57,57,27,27
Mendrisio,ab,—,32,57,57,32,33
Balerna,an,—,32,2,2,36,—
Balerna,ab,—,32,2,2,36,—
Chiasso,an,—,40,6,6,40,—
Stabio,an,—,—,—,—,—,36
Stabio,ab,—,—,—,—,—,23
Chiasso,ab,—,20,54,54,20,—
Balerna,an,—,27,57,57,23,—
Balerna,ab,—,27,57,57,23,—
Mendrisio,an,—,30,2,2,30,27
Mendrisio,ab,—,34,4,4,34,34
Mendrisio S. Martino,an,—,35,5,5,35,35
Mendrisio S. Martino,ab,—,35,5,5,35,35
Capolago-Riva S. Vitale,an,—,38,8,8,38,38
Capolago-Riva S. Vitale,ab,—,38,8,8,38,38
Maroggia-Melano,an,—,42,12,12,42,42
Maroggia-Melano,ab,—,42,12,12,42,42
Melide,an,—,46,16,16,46,46
Melide,ab,—,46,16,16,46,46
Paradiso,an,—,50,20,20,50,50
Paradiso,ab,—,50,20,20,50,50
Lugano,an,—,54,24,24,54,54
Lugano,ab,—,55,25,25,55,55
Giubiasco,an,—,7,37,37,7,7
Giubiasco,ab,—,7,37,39,9,9
Bellinzona,an,—,12,42,43,13,13
Bellinzona,ab,—,12,51,50,20,20
Castione-Arbedo,an,—,15,54,54,24,24
Castione-Arbedo,ab,—,15,54,55,25,25
Biasca,an,—,28,7,7,37,37
S 30,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Cadenazzo,ab,—,—,4n,4n,—,—
Quartino,an,—,—,7n,7n,—,—
Quartino,ab,—,—,7n,7n,—,—
Magadino-Vira,an,—,—,11n,11n,—,—
Magadino-Vira,ab,—,—,13n,13n,—,—
S. Nazzaro,an,—,—,17n,17n,—,—
S. Nazzaro,ab,—,—,18n,18n,—,—
Gerra (Gambarogno),an,—,—,20n,20n,—,—
Gerra (Gambarogno),ab,—,—,20n,20n,—,—
Ranzo-S. Abbondio,an,—,—,23n,23n,—,—
Ranzo-S. Abbondio,ab,—,—,34i,34i,—,—
Gerra (Gambarogno),an,—,—,35i,35i,—,—
Gerra (Gambarogno),ab,—,—,35i,35i,—,—
S. Nazzaro,an,—,—,40i,40i,—,—
S. Nazzaro,ab,—,—,40i,40i,—,—
Magadino-Vira,an,—,—,46i,46i,—,—
Magadino-Vira,ab,—,—,46i,46i,—,—
Quartino,an,—,—,49i,49i,—,—
Quartino,ab,—,—,49i,49i,—,—
Cadenazzo,an,—,—,56i,56i,—,—
R 41,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Biel/Bienne,ab,22,22,—,—,20,20
Frinvillier-Taubenloch,an,28,28,—,—,26,26
Frinvillier-Taubenloch,ab,28,28,—,—,27,27
Reuchenette-Péry,an,31,31,—,—,30,30
Reuchenette-Péry,ab,32,32,—,—,31,31
La Heutte,an,34,34,—,—,33,33
La Heutte,ab,34,34,—,—,33,33
Sonceboz-Sombeval,an,38,38,—,—,37,37
Sonceboz-Sombeval,ab,40,42,—,—,41,39
Tavannes,an,46,—,—,—,—,45
Tavannes,ab,47,—,—,—,—,46
Reconvilier,an,49,—,—,—,—,49
Reconvilier,ab,49,—,—,—,—,49
Pontenet,an,52,—,—,—,—,52
Pontenet,ab,52,—,—,—,—,52
Malleray-Bévilard,an,55,—,—,—,—,55
Corgémont,an,—,45,—,—,44,—
Corgémont,ab,—,45,—,—,44,—
Cortébert,an,—,49,—,—,48,—
Cortébert,ab,—,49,—,—,48,—
Courtelary,an,—,52,—,—,51,—
Courtelary,ab,—,52,—,—,52,—
Cormoret,an,—,54,—,—,54,—
Cormoret,ab,—,54,—,—,54,—
Villeret,an,—,57,—,—,57,—
Villeret,ab,—,57,—,—,57,—
St-Imier,an,—,59,—,—,0,—
St-Imier,ab,—,0,—,—,0,—
Sonvilier,an,—,3,—,—,3,—
Sonvilier,ab,—,4,—,—,4,—
Renan BE,an,—,8,—,—,8,—
Renan BE,ab,—,9,—,—,8,—
La Chaux-de-Fonds,an,—,18,—,—,17,—
La Chaux-de-Fonds,ab,—,42,—,—,42,—
Renan BE,an,—,49,—,—,49,—
Renan BE,ab,—,51,—,—,51,—
Sonvilier,an,—,55,—,—,55,—
Sonvilier,ab,—,55,—,—,55,—
St-Imier,an,—,59,—,—,59,—
St-Imier,ab,—,0,—,—,59,—
Villeret,an,—,3,—,—,2,—
Villeret,ab,—,3,—,—,2,—
Cormoret,an,—,6,—,—,5,—
Cormoret,ab,—,6,—,—,5,—
Courtelary,an,—,9,—,—,8,—
Courtelary,ab,—,9,—,—,8,—
Cortébert,an,—,12,—,—,11,—
Cortébert,ab,—,12,—,—,11,—
Corgémont,an,—,15,—,—,14,—
Corgémont,ab,—,16,—,—,15,—
Malleray-Bévilard,ab,58,—,—,—,—,59
Pontenet,an,0,—,—,—,—,1
Pontenet,ab,1,—,—,—,—,1
Reconvilier,an,3,—,—,—,—,3
Reconvilier,ab,4,—,—,—,—,4
Tavannes,an,7,—,—,—,—,7
Tavannes,ab,9,—,—,—,—,9
Sonceboz-Sombeval,an,17,20,—,—,19,16
Sonceboz-Sombeval,ab,22,22,—,—,21,21
La Heutte,an,27,27,—,—,26,26
La Heutte,ab,27,27,—,—,26,26
Reuchenette-Péry,an,30,30,—,—,29,29
Reuchenette-Péry,ab,30,30,—,—,30,30
Frinvillier-Taubenloch,an,35,35,—,—,35,35
Frinvillier-Taubenloch,ab,35,35,—,—,35,35
Biel/Bienne,an,40,40,—,—,41,41
R 42,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Sonceboz-Sombeval,ab,—,—,3,3,—,—
Tavannes,an,—,—,9,9,—,—
Tavannes,ab,—,—,10,10,—,—
Reconvilier,an,—,—,13,13,—,—
Reconvilier,ab,—,—,13,14,—,—
Pontenet,an,—,—,15,16,—,—
Pontenet,ab,—,—,15,16,—,—
Malleray-Bévilard,an,—,—,18,19,—,—
Malleray-Bévilard,ab,—,—,18,19,—,—
Sorvilier,an,—,—,21,22,—,—
Sorvilier,ab,—,—,22,22,—,—
Court,an,—,—,26,26,—,—
Court,ab,—,—,27,27,—,—
Moutier,an,—,—,35,35,—,—
Moutier,ab,—,—,21,19,—,—
Court,an,—,—,28,27,—,—
Court,ab,—,—,28,28,—,—
Sorvilier,an,—,—,31,31,—,—
Sorvilier,ab,—,—,31,31,—,—
Malleray-Bévilard,an,—,—,34,34,—,—
Malleray-Bévilard,ab,—,—,35,35,—,—
Pontenet,an,—,—,37,37,—,—
Pontenet,ab,—,—,37,37,—,—
Reconvilier,an,—,—,39,39,—,—
Reconvilier,ab,—,—,40,40,—,—
Tavannes,an,—,—,43,43,—,—
Tavannes,ab,—,—,46,45,—,—
Sonceboz-Sombeval,an,—,—,54,53,—,—
R 23,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Neuchâtel,ab,—,—,—,5,36,—
Les Deurres,an,—,—,—,8,39,—
Les Deurres,ab,—,—,—,8,39,—
Corcelles-Peseux,an,—,—,—,11,42,—
Corcelles-Peseux,ab,—,—,—,19,50,—
Les Deurres,an,—,—,—,20,51,—
Les Deurres,ab,—,—,—,21,52,—
Neuchâtel,an,—,—,—,25,56,—
R 3,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Vevey,ab,—,—,—,36,—,—
Cully,an,—,—,—,44,—,—
Cully,ab,—,50,20,44,—,—
Villette VD,an,—,—,—,46,—,—
Villette VD,ab,—,—,—,46,—,—
Lutry,an,—,53,23,48,—,—
Lutry,ab,—,53,23,48,—,—
Pully,an,—,56,26,51,—,—
Pully,ab,—,56,26,51,—,—
Lausanne,an,—,0,30,55,—,—
Lausanne,ab,—,2,32,57,—,—
Prilly-Malley,an,—,5,35,0,—,—
Prilly-Malley,ab,—,5,35,0,—,—
Renens VD,an,—,7,37,3,—,—
Renens VD,ab,—,7,37,4,—,—
Bussigny,an,—,10,40,7,—,—
Bussigny,ab,—,10,40,7,—,—
Cossonay-Penthalaz,an,—,16,46,13,—,—
Cossonay-Penthalaz,ab,—,16,46,13,—,—
La Sarraz,an,—,22,52,19,—,—
La Sarraz,ab,—,22,52,19,—,—
Arnex,an,—,26,56,23,—,—
Arnex,ab,—,26,56,23,—,—
Croy-Romainmôtier,an,—,32,2,29,—,—
Croy-Romainmôtier,ab,—,32,2,29,—,—
Bretonnières,an,—,34,4,31,—,—
Bretonnières,ab,—,34,4,31,—,—
Le Day,an,—,43,12,38,—,—
Le Day,ab,—,44,14,38,—,—
Vallorbe,an,—,48,18,43,—,—
Vallorbe,ab,—,11,41,16,—,—
Le Day,an,—,15,45,20,—,—
Le Day,ab,—,18,48,21,—,—
Bretonnières,an,—,24,54,27,—,—
Bretonnières,ab,—,24,54,27,—,—
Croy-Romainmôtier,an,—,27,57,30,—,—
Croy-Romainmôtier,ab,—,27,57,30,—,—
Arnex,an,—,32,2,35,—,—
Arnex,ab,—,32,2,35,—,—
La Sarraz,an,—,37,7,40,—,—
La Sarraz,ab,—,37,7,40,—,—
Cossonay-Penthalaz,an,—,43,13,47,—,—
Cossonay-Penthalaz,ab,—,43,13,47,—,—
Bussigny,an,—,48,18,52,—,—
Bussigny,ab,—,48,18,52,—,—
Renens VD,an,—,51,21,55,—,—
Renens VD,ab,—,52,22,56,—,—
Prilly-Malley,an,—,55,25,59,—,—
Prilly-Malley,ab,—,55,25,59,—,—
Lausanne,an,—,58,28,3,—,—
Lausanne,ab,—,0,30,4,—,—
Pully,an,—,3,33,7,—,—
Pully,ab,—,3,33,7,—,—
Lutry,an,—,6,36,10,—,—
Lutry,ab,—,6,36,10,—,—
Villette VD,an,—,—,—,12,—,—
Villette VD,ab,—,—,—,12,—,—
Cully,an,—,10,40,14,—,—
Cully,ab,—,—,—,14,—,—
Vevey,an,—,—,—,22,—,—
R 4,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Vevey,ab,—,—,—,—,3,3
St-Saphorin,an,—,—,—,—,6,6
St-Saphorin,ab,—,—,—,—,6,6
Rivaz,an,—,—,—,—,8,8
Rivaz,ab,—,—,—,—,8,8
Epesses,an,—,—,—,—,12,12
Epesses,ab,—,—,—,—,12,12
Cully,an,—,—,—,—,14,14
Cully,ab,—,—,—,—,14,14
Villette VD,an,—,—,—,—,16,16
Villette VD,ab,—,—,—,—,16,16
Lutry,an,—,—,—,—,18,18
Lutry,ab,—,—,—,—,18,18
Pully,an,—,—,—,—,21,21
Pully,ab,—,—,—,—,21,21
Lausanne,an,—,—,—,—,25,25
Lausanne,ab,—,—,—,—,27,27
Prilly-Malley,an,—,—,—,—,30,30
Prilly-Malley,ab,—,—,—,—,30,30
Renens VD,an,—,—,—,—,33,33
Renens VD,ab,—,—,—,—,34,34
Bussigny,an,—,—,—,—,37,37
Bussigny,ab,—,—,—,—,37,37
Cossonay-Penthalaz,an,—,—,—,—,43,43
Cossonay-Penthalaz,ab,—,—,—,—,43,43
La Sarraz,an,—,—,—,—,49,49
La Sarraz,ab,—,—,—,—,49,49
Arnex,an,—,—,—,—,53,53
Arnex,ab,—,—,—,—,53,53
Croy-Romainmôtier,an,—,—,—,—,59,59
Croy-Romainmôtier,ab,—,—,—,—,59,59
Le Day,an,—,—,—,—,8,8
Le Day,ab,—,—,15,—,17,11
Vallorbe,an,—,—,—,—,—,15
Le Pont,an,—,—,26,—,28,—
Le Pont,ab,—,—,27,—,29,—
Les Charbonnières,an,—,—,28,—,30,—
Les Charbonnières,ab,—,—,29,—,30,—
Le Séchey,an,—,—,31,—,32,—
Le Séchey,ab,—,—,32,—,33,—
Le Lieu,an,—,—,35,—,36,—
Le Lieu,ab,—,—,35,—,36,—
Les Esserts-de-Rive,an,—,—,38,—,39,—
Les Esserts-de-Rive,ab,—,—,38,—,39,—
Le Rocheray,an,—,—,40,—,41,—
Le Rocheray,ab,—,—,40,—,41,—
Le Solliat-La Golisse,an,—,—,42,—,43,—
Le Solliat-La Golisse,ab,—,—,42,—,43,—
Le Sentier-L'Orient,an,—,—,44,—,45,—
Le Sentier-L'Orient,ab,—,—,44,—,45,—
Chez-le-Maître-Ecoles,an,—,—,46,—,47,—
Chez-le-Maître-Ecoles,ab,—,—,46,—,47,—
Le Brassus,an,—,—,50,—,51,—
Le Brassus,ab,—,—,4,—,4,—
Chez-le-Maître-Ecoles,an,—,—,7,—,7,—
Chez-le-Maître-Ecoles,ab,—,—,7,—,7,—
Le Sentier-L'Orient,an,—,—,9,—,9,—
Le Sentier-L'Orient,ab,—,—,9,—,9,—
Le Solliat-La Golisse,an,—,—,11,—,11,—
Le Solliat-La Golisse,ab,—,—,11,—,11,—
Le Rocheray,an,—,—,13,—,13,—
Le Rocheray,ab,—,—,13,—,13,—
Les Esserts-de-Rive,an,—,—,15,—,15,—
Les Esserts-de-Rive,ab,—,—,15,—,15,—
Le Lieu,an,—,—,19,—,19,—
Le Lieu,ab,—,—,20,—,20,—
Le Séchey,an,—,—,23,—,23,—
Le Séchey,ab,—,—,23,—,23,—
Les Charbonnières,an,—,—,24,—,24,—
Les Charbonnières,ab,—,—,25,—,25,—
Le Pont,an,—,—,26,—,26,—
Le Pont,ab,—,—,27,—,28,—
Vallorbe,ab,—,—,—,—,—,42
Le Day,an,—,—,40,—,41,47
Le Day,ab,—,—,—,—,52,52
Croy-Romainmôtier,an,—,—,—,—,0,0
Croy-Romainmôtier,ab,—,—,—,—,0,0
Arnex,an,—,—,—,—,5,5
Arnex,ab,—,—,—,—,5,5
La Sarraz,an,—,—,—,—,10,10
La Sarraz,ab,—,—,—,—,10,10
Cossonay-Penthalaz,an,—,—,—,—,17,17
Cossonay-Penthalaz,ab,—,—,—,—,17,17
Bussigny,an,—,—,—,—,22,22
Bussigny,ab,—,—,—,—,22,22
Renens VD,an,—,—,—,—,25,25
Renens VD,ab,—,—,—,—,26,26
Prilly-Malley,an,—,—,—,—,29,29
Prilly-Malley,ab,—,—,—,—,29,29
Lausanne,an,—,—,—,—,33,33
Lausanne,ab,—,—,—,—,34,34
Pully,an,—,—,—,—,37,37
Pully,ab,—,—,—,—,37,37
Lutry,an,—,—,—,—,40,40
Lutry,ab,—,—,—,—,40,40
Villette VD,an,—,—,—,—,42,42
Villette VD,ab,—,—,—,—,42,42
Cully,an,—,—,—,—,44,44
Cully,ab,—,—,—,—,44,44
Epesses,an,—,—,—,—,46,46
Epesses,ab,—,—,—,—,46,46
Rivaz,an,—,—,—,—,50,50
Rivaz,ab,—,—,—,—,50,50
St-Saphorin,an,—,—,—,—,52,52
St-Saphorin,ab,—,—,—,—,52,52
Vevey,an,—,—,—,—,56,56
S 5,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Bern,ab,4,4,—,—,8,8
Bern Bümpliz Nord,an,8,8,—,—,12,12
Bern Bümpliz Nord,ab,8,8,—,—,12,12
Bern Brünnen Westside,an,12,12,—,—,14,14
Bern Brünnen Westside,ab,12,12,—,—,14,14
Rosshäusern,an,18,18,—,—,19,19
Rosshäusern,ab,19,19,—,—,19,19
Gümmenen,an,24,24,—,—,24,24
Gümmenen,ab,24,24,—,—,24,24
Kerzers,an,30,30,—,—,30,30
Kerzers,ab,34,32,—,—,31,35
Müntschemier,an,—,35,—,—,34,—
Müntschemier,ab,—,35,—,—,34,—
Ins,an,—,38,—,—,38,—
Ins,ab,—,39,—,—,38,—
Gampelen,an,—,41,—,—,40,—
Gampelen,ab,—,41,—,—,40,—
Zihlbrücke,an,—,43,—,—,42,—
Zihlbrücke,ab,—,43,—,—,42,—
Marin-Epagnier,an,—,46,—,—,46,—
Marin-Epagnier,ab,—,46,—,—,46,—
St-Blaise-Lac,an,—,49,—,—,49,—
St-Blaise-Lac,ab,—,49,—,—,49,—
Neuchâtel,an,—,56,—,—,56,—
Galmiz,an,38,—,—,—,—,39
Galmiz,ab,39,—,—,—,—,39
Muntelier-Löwenberg,an,41,—,—,—,—,41
Muntelier-Löwenberg,ab,41,—,—,—,—,41
Murten/Morat,an,43,—,—,—,—,43
Murten/Morat,ab,—,—,—,—,—,45
Faoug,an,—,—,—,—,—,49
Faoug,ab,—,—,—,—,—,49
Avenches,an,—,—,—,—,—,53
Avenches,ab,—,—,—,—,—,5
Faoug,an,—,—,—,—,—,8
Faoug,ab,—,—,—,—,—,8
Murten/Morat,an,—,—,—,—,—,13
Murten/Morat,ab,17,—,—,—,—,14
Muntelier-Löwenberg,an,19,—,—,—,—,16
Muntelier-Löwenberg,ab,19,—,—,—,—,16
Galmiz,an,21,—,—,—,—,18
Galmiz,ab,21,—,—,—,—,18
Neuchâtel,ab,—,4,—,—,4,—
St-Blaise-Lac,an,—,7,—,—,7,—
St-Blaise-Lac,ab,—,7,—,—,7,—
Marin-Epagnier,an,—,10,—,—,10,—
Marin-Epagnier,ab,—,10,—,—,10,—
Zihlbrücke,an,—,11,—,—,11,—
Zihlbrücke,ab,—,11,—,—,11,—
Gampelen,an,—,14,—,—,14,—
Gampelen,ab,—,14,—,—,14,—
Ins,an,—,18,—,—,18,—
Ins,ab,—,18,—,—,18,—
Müntschemier,an,—,20,—,—,20,—
Müntschemier,ab,—,20,—,—,20,—
Kerzers,an,27,25,—,—,27,24
Kerzers,ab,30,30,—,—,30,30
Gümmenen,an,35,35,—,—,35,35
Gümmenen,ab,36,36,—,—,35,35
Rosshäusern,an,40,40,—,—,39,39
Rosshäusern,ab,41,41,—,—,39,39
Bern Brünnen Westside,an,46,46,—,—,44,44
Bern Brünnen Westside,ab,47,47,—,—,44,44
Bern Bümpliz Nord,an,49,49,—,—,46,46
Bern Bümpliz Nord,ab,50,50,—,—,46,46
Bern,an,56,56,—,—,52,52
S 52,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Bern,ab,—,—,34,34,—,—
Bern Bümpliz Nord,an,—,—,39,39,—,—
Bern Bümpliz Nord,ab,—,—,39,39,—,—
Bern Brünnen Westside,an,—,—,42,42,—,—
Bern Brünnen Westside,ab,—,—,42,42,—,—
Bern Riedbach,an,—,—,45,45,—,—
Bern Riedbach,ab,—,—,45,45,—,—
Rosshäusern,an,—,—,48,48,—,—
Rosshäusern,ab,—,—,48,48,—,—
Gümmenen,an,—,—,53,53,—,—
Gümmenen,ab,—,—,53,54,—,—
Kerzers,an,—,—,59,0,—,—
Kerzers,ab,—,—,1,5,—,—
Galmiz,an,—,—,—,9,—,—
Galmiz,ab,—,—,—,9,—,—
Muntelier-Löwenberg,an,—,—,—,11,—,—
Muntelier-Löwenberg,ab,—,—,—,11,—,—
Murten/Morat,an,—,—,—,14,—,—
Müntschemier,an,—,—,4,—,—,—
Müntschemier,ab,—,—,4,—,—,—
Ins,an,—,—,8,—,—,—
Ins,ab,—,—,50,—,—,—
Müntschemier,an,—,—,52,—,—,—
Müntschemier,ab,—,—,52,—,—,—
Murten/Morat,ab,—,—,—,43,—,—
Muntelier-Löwenberg,an,—,—,—,46,—,—
Muntelier-Löwenberg,ab,—,—,—,46,—,—
Galmiz,an,—,—,—,49,—,—
Galmiz,ab,—,—,—,49,—,—
Kerzers,an,—,—,57,54,—,—
Kerzers,ab,—,—,0,0,—,—
Gümmenen,an,—,—,5,5,—,—
Gümmenen,ab,—,—,5,5,—,—
Rosshäusern,an,—,—,10,10,—,—
Rosshäusern,ab,—,—,10,10,—,—
Bern Riedbach,an,—,—,13,13,—,—
Bern Riedbach,ab,—,—,13,13,—,—
Bern Brünnen Westside,an,—,—,16,16,—,—
Bern Brünnen Westside,ab,—,—,17,17,—,—
Bern Bümpliz Nord,an,—,—,19,19,—,—
Bern Bümpliz Nord,ab,—,—,20,20,—,—
Bern,an,—,—,26,26,—,—
S 42,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Thun,ab,—,—,—,3,—,—
Schwäbis,an,—,—,—,4,—,—
Schwäbis,ab,—,—,—,4,—,—
Steffisburg,an,—,—,—,6,—,—
Steffisburg,ab,—,—,—,6,—,—
Lädeli,an,—,—,—,8,—,—
Lädeli,ab,—,—,—,8,—,—
Heimberg,an,—,—,—,10,—,—
Heimberg,ab,—,—,—,11,—,—
Brenzikofen,an,—,—,—,14,—,—
Brenzikofen,ab,—,—,—,14,—,—
Oberdiessbach,an,—,—,—,17,—,—
Oberdiessbach,ab,—,—,—,17,—,—
Stalden i.E.,an,—,—,—,20,—,—
Stalden i.E.,ab,—,—,—,20,—,—
Konolfingen,an,—,—,—,24,—,—
Konolfingen,ab,—,—,—,35,—,—
Grosshöchstetten,an,—,—,—,39,—,—
Grosshöchstetten,ab,—,—,—,39,—,—
Biglen,an,—,—,—,43,—,—
Biglen,ab,—,—,—,43,—,—
Walkringen,an,—,—,—,47,—,—
Walkringen,ab,—,—,—,47,—,—
Hasle-Rüegsau,an,—,—,—,56,—,—
Hasle-Rüegsau,ab,—,—,—,2,—,—
Walkringen,an,—,—,—,10,—,—
Walkringen,ab,—,—,—,11,—,—
Biglen,an,—,—,—,15,—,—
Biglen,ab,—,—,—,15,—,—
Grosshöchstetten,an,—,—,—,18,—,—
Grosshöchstetten,ab,—,—,—,18,—,—
Konolfingen,an,—,—,—,23,—,—
Konolfingen,ab,—,—,—,36,—,—
Stalden i.E.,an,—,—,—,37,—,—
Stalden i.E.,ab,—,—,—,37,—,—
